,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
1507,343879,5716313,Closed,currency 1,-404,0,-40.0,-14.0,,0,149076.0,,,0.0,Consumer credit,-8,
1508,371713,5716314,Closed,currency 1,-621,0,-254.0,-408.0,,0,76572.0,0.0,0.0,0.0,Consumer credit,-402,
1509,371713,5716316,Closed,currency 1,-680,0,50.0,-530.0,,0,450000.0,,,0.0,Consumer credit,-530,
1510,371713,5716317,Active,currency 1,-419,0,677.0,,,0,2633400.0,,,0.0,Consumer credit,-22,
1511,371713,5716318,Closed,currency 1,-422,0,-391.0,-391.0,0.0,0,67410.0,0.0,0.0,0.0,Consumer credit,-388,
1512,395345,5716319,Closed,currency 1,-400,0,-156.0,-275.0,,0,176229.0,0.0,0.0,0.0,Consumer credit,-268,
1513,395345,5716320,Closed,currency 1,-1503,0,-1136.0,-1136.0,0.0,0,231750.0,,,0.0,Consumer credit,-651,
1514,395345,5716321,Active,currency 1,-163,0,112.0,,0.0,0,116955.0,58351.5,0.0,0.0,Consumer credit,-9,
1515,298265,5716322,Active,currency 1,-336,0,1490.0,,,0,1485000.0,1279575.0,0.0,0.0,Consumer credit,-22,
1516,298265,5716323,Closed,currency 1,-1377,0,-1283.0,-1285.0,,0,22234.5,0.0,,0.0,Consumer credit,-1283,
1517,154458,5716324,Active,currency 1,-2640,0,-1542.0,,4548.06,0,195849.0,0.0,0.0,0.0,Consumer credit,-43,
1518,173153,5716326,Closed,currency 1,-2772,0,-2448.0,-2283.0,,0,78975.0,,,0.0,Consumer credit,-2283,
1519,173153,5716327,Closed,currency 1,-2203,0,-1930.0,-1927.0,0.0,0,119970.0,0.0,0.0,0.0,Consumer credit,-1927,
1520,187621,5716328,Active,currency 1,-26,0,1076.0,,,0,130500.0,0.0,0.0,0.0,Credit card,-7,
1521,187621,5716329,Closed,currency 1,-605,0,490.0,-484.0,0.0,0,148351.5,0.0,0.0,0.0,Consumer credit,-484,
1522,187621,5716330,Active,currency 1,-322,0,2235.0,,0.0,0,1547532.0,1468116.0,0.0,0.0,Consumer credit,-18,
1523,305208,5716332,Closed,currency 1,-1395,0,-1030.0,-1030.0,,0,225000.0,,,0.0,Consumer credit,-1030,
1524,305208,5716333,Closed,currency 1,-1217,0,-119.0,-782.0,,0,507150.0,0.0,,0.0,Credit card,-779,
1525,305208,5716335,Closed,currency 1,-791,0,1035.0,-561.0,,0,1287000.0,0.0,,0.0,Consumer credit,-553,
1526,305208,5716336,Active,currency 1,-561,0,1265.0,,,0,1687500.0,1345995.0,,0.0,Consumer credit,-7,
1527,305208,5716337,Closed,currency 1,-1080,0,-832.0,-832.0,10152.0,0,73777.5,,,0.0,Consumer credit,-826,
1528,163163,5716341,Closed,currency 1,-2521,0,-2308.0,-2336.0,0.0,0,37930.68,0.0,0.0,0.0,Consumer credit,-2336,
1529,163163,5716342,Closed,currency 1,-2644,0,-2387.0,-2371.0,,0,119250.0,0.0,0.0,0.0,Consumer credit,-791,
1530,163163,5716344,Closed,currency 1,-592,0,-411.0,-408.0,,0,40455.0,0.0,0.0,0.0,Consumer credit,-407,
1531,163163,5716345,Closed,currency 1,-1319,0,-997.0,-970.0,,0,228465.0,0.0,0.0,0.0,Consumer credit,-714,
1532,163163,5716346,Closed,currency 1,-1568,0,-472.0,-681.0,,0,381384.0,0.0,0.0,0.0,Consumer credit,-477,
1533,163163,5716347,Sold,currency 1,-2047,0,-1499.0,,,0,153405.0,,,0.0,Credit card,-1957,
1534,163163,5716349,Closed,currency 1,-1525,0,-1344.0,-1344.0,,0,151681.5,,,0.0,Consumer credit,-1344,
1535,163163,5716350,Closed,currency 1,-2387,0,-560.0,-560.0,3567.69,0,229050.0,0.0,0.0,0.0,Consumer credit,-556,
1536,163163,5716351,Closed,currency 1,-1318,0,-997.0,-997.0,0.0,0,228465.0,0.0,0.0,0.0,Consumer credit,-997,
1537,225769,5716352,Closed,currency 1,-674,0,-582.0,-569.0,,0,62320.5,,,0.0,Consumer credit,-562,
1538,298948,5716354,Closed,currency 1,-2498,0,-671.0,-2186.0,,0,1575000.0,0.0,,0.0,Car loan,-2186,
1539,298948,5716356,Closed,currency 1,-2359,0,-533.0,-909.0,,0,1437750.0,0.0,,0.0,Car loan,-909,
1540,298948,5716357,Active,currency 1,-273,0,823.0,,,0,907605.0,677155.5,,0.0,Car loan,-14,
1541,445364,5716359,Active,currency 1,-299,0,66.0,,,0,139500.0,43249.5,,0.0,Consumer credit,-23,
1542,393237,5716360,Closed,currency 1,-1968,0,-1661.0,-1641.0,,0,48105.0,0.0,0.0,0.0,Consumer credit,-740,
1543,393237,5716361,Closed,currency 1,-1640,0,184.0,-230.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-148,
1544,393237,5716362,Active,currency 1,-1288,0,537.0,,,0,1440000.0,666828.0,0.0,0.0,Consumer credit,-14,
1545,393237,5716363,Closed,currency 1,-1967,0,-1661.0,-1661.0,,0,48105.0,0.0,,0.0,Consumer credit,-1480,
1546,393237,5716365,Closed,currency 1,-2371,0,-547.0,-541.0,5908.77,0,346500.0,0.0,0.0,0.0,Consumer credit,-174,
1547,393237,5716366,Closed,currency 1,-2157,0,-696.0,-678.0,4660.245,0,225000.0,0.0,0.0,0.0,Consumer credit,-174,
1548,393237,5716367,Active,currency 1,-148,0,103.0,,0.0,0,107771.175,58303.215,0.0,0.0,Consumer credit,-7,
1549,370925,5716368,Closed,currency 1,-1191,0,-1007.0,-1037.0,,0,112050.0,0.0,0.0,0.0,Consumer credit,-1037,
1550,328874,5716370,Closed,currency 1,-727,0,-369.0,-369.0,,0,74034.0,0.0,0.0,0.0,Consumer credit,-365,
1551,328874,5716372,Closed,currency 1,-2725,0,-2359.0,-2331.0,,0,90000.0,,,0.0,Consumer credit,-2331,
1552,328874,5716373,Closed,currency 1,-2306,0,-1849.0,-1847.0,,0,135000.0,,,0.0,Consumer credit,-1847,
1553,328874,5716374,Closed,currency 1,-2226,0,-1869.0,-926.0,,0,89100.0,,,0.0,Consumer credit,-923,
1554,390304,5716375,Active,currency 1,-191,0,27521.0,,0.0,0,22500.0,6749.82,15750.18,0.0,Credit card,-33,
1555,390304,5716376,Active,currency 1,-180,0,187.0,,403.83,0,140791.5,92497.5,0.0,0.0,Consumer credit,-30,
1556,124457,5716379,Active,currency 1,-19,0,947.0,,,0,675000.0,0.0,0.0,0.0,Credit card,-16,
1557,124457,5716381,Active,currency 1,-859,0,964.0,,,0,1278000.0,835951.5,0.0,0.0,Consumer credit,-40,
1558,124457,5716382,Closed,currency 1,-2695,0,-868.0,-1080.0,6664.5,0,270000.0,,,0.0,Consumer credit,-1062,
1559,124457,5716383,Active,currency 1,-959,0,157.0,,0.0,0,436500.0,0.0,154867.5,0.0,Credit card,-14,
1560,124457,5716384,Active,currency 1,-612,0,118.0,,0.0,0,87138.0,19251.0,0.0,0.0,Consumer credit,-24,
1561,413501,5716385,Active,currency 1,-290,0,75.0,,0.0,0,101641.5,36720.0,0.0,0.0,Consumer credit,-24,
1562,202741,5716386,Closed,currency 1,-2595,0,-768.0,-1302.0,,0,895500.0,0.0,0.0,0.0,Consumer credit,-585,
1563,202741,5716387,Closed,currency 1,-996,0,-691.0,-667.0,,0,106231.5,,,0.0,Consumer credit,-664,
1564,202741,5716388,Closed,currency 1,-632,0,-260.0,-260.0,,0,141030.0,0.0,,0.0,Consumer credit,-245,
1565,202741,5716389,Active,currency 1,-490,0,-292.0,,,0,1840324.5,,,0.0,Mortgage,-472,
1566,202741,5716391,Active,currency 1,-229,0,135.0,,0.0,0,103719.06,45617.535,0.0,0.0,Consumer credit,-7,
1567,449698,5716392,Active,currency 1,-1310,0,954.0,,,0,198000.0,109179.0,0.0,0.0,Credit card,-14,
1568,449698,5716393,Active,currency 1,-2164,0,-1777.0,,,0,135000.0,,,0.0,Consumer credit,-1778,
1569,449698,5716394,Active,currency 1,-1751,0,-1200.0,,,0,135000.0,,,0.0,Consumer credit,-1204,
1570,259047,5716395,Active,currency 1,-22,0,1076.0,,,0,67500.0,6966.0,0.0,0.0,Credit card,-7,
1571,259047,5716396,Active,currency 1,-1832,0,-1465.0,,,0,30555.0,0.0,,0.0,Consumer credit,-310,
1572,259047,5716397,Active,currency 1,-893,0,,,,0,247500.0,,,0.0,Credit card,-4,
1573,259047,5716398,Active,currency 1,-264,0,1556.0,,,0,585000.0,479151.0,,0.0,Credit card,-2,
1574,259047,5716399,Closed,currency 1,-309,0,56.0,-247.0,0.0,0,13545.0,0.0,0.0,0.0,Consumer credit,-247,
1575,218135,5716400,Active,currency 1,-2543,2156,-2172.0,,,0,45000.0,,,504.0,Consumer credit,-2156,
1576,218135,5716401,Active,currency 1,-2329,0,-1777.0,,,0,180000.0,,,0.0,Consumer credit,-1778,
1577,218135,5716403,Closed,currency 1,-545,0,-456.0,-456.0,,0,22500.0,0.0,,0.0,Consumer credit,-453,
1578,218135,5716404,Closed,currency 1,-364,0,-180.0,-261.0,,0,45000.0,0.0,,0.0,Consumer credit,-259,
1579,332141,5716405,Closed,currency 1,-1353,0,-1048.0,-1031.0,,0,22059.0,0.0,0.0,0.0,Consumer credit,-714,
1580,332141,5716406,Closed,currency 1,-1731,0,-1576.0,-1549.0,,0,31347.0,0.0,0.0,0.0,Consumer credit,-740,
1581,332141,5716407,Closed,currency 1,-836,0,-471.0,-743.0,,0,41643.0,0.0,0.0,0.0,Consumer credit,-742,
1582,332141,5716408,Closed,currency 1,-1884,0,5421.0,-759.0,,0,2160000.0,0.0,0.0,0.0,Mortgage,-528,
1583,332141,5716410,Closed,currency 1,-1730,0,-1576.0,-1576.0,,0,31347.0,0.0,,0.0,Consumer credit,-1347,
1584,332141,5716411,Closed,currency 1,-2036,0,-1794.0,-926.0,,0,42525.0,,,0.0,Consumer credit,-923,
1585,332141,5716412,Closed,currency 1,-1352,0,-1048.0,-1048.0,0.0,0,22059.54,0.0,0.0,0.0,Consumer credit,-1048,
1586,332141,5716413,Closed,currency 1,-601,0,-236.0,-267.0,0.0,0,51394.5,0.0,0.0,0.0,Consumer credit,-267,
1587,332141,5716414,Active,currency 1,-392,0,345.0,,0.0,0,112000.5,59370.84,0.0,0.0,Consumer credit,-7,
1588,116304,5716415,Closed,currency 1,-1199,0,12911.0,-754.0,,0,225000.0,0.0,0.0,0.0,Credit card,-738,
1589,116304,5716416,Closed,currency 1,-1913,0,12911.0,-1199.0,,0,180000.0,0.0,0.0,0.0,Credit card,-1184,
1590,116304,5716418,Active,currency 1,-751,0,344.0,,,0,540000.0,448024.5,0.0,0.0,Consumer credit,-475,
1591,137276,5716420,Active,currency 1,-1435,0,379.0,,,0,360000.0,77998.5,0.0,0.0,Consumer credit,-1,
1592,137276,5716421,Active,currency 1,-1485,0,341.0,,,0,738000.0,89262.0,0.0,0.0,Consumer credit,-29,
1593,126380,5716422,Closed,currency 1,-1169,0,-800.0,-757.0,,0,100552.5,0.0,0.0,0.0,Consumer credit,-690,
1594,126380,5716423,Active,currency 1,-1098,0,-366.0,,,0,79767.0,0.0,0.0,0.0,Consumer credit,-310,
1595,126380,5716425,Active,currency 1,-473,0,-107.0,,,0,69637.5,4.5,0.0,0.0,Consumer credit,-126,
1596,126380,5716426,Closed,currency 1,-1800,0,-1435.0,-1350.0,,0,74925.0,0.0,,0.0,Consumer credit,-1350,
1597,126380,5716427,Closed,currency 1,-1029,0,-847.0,-847.0,,0,207963.0,0.0,,0.0,Consumer credit,-836,
1598,126380,5716428,Closed,currency 1,-1168,0,-800.0,-784.0,,0,100552.5,0.0,,0.0,Consumer credit,-780,
1599,126380,5716429,Active,currency 1,-1100,0,,,1440.0,0,76500.0,0.0,76500.0,0.0,Credit card,-87,
1600,126380,5716430,Active,currency 1,-500,0,230.0,,0.0,0,163404.765,64827.0,0.0,0.0,Consumer credit,-24,
1601,126380,5716432,Active,currency 1,-293,0,72.0,,5598.315,0,76758.705,21766.5,0.0,0.0,Consumer credit,-17,
1602,126380,5716433,Active,currency 1,-293,0,,,0.0,0,225000.0,0.0,225000.0,0.0,Credit card,-17,
1603,233157,5716434,Closed,currency 1,-405,0,-121.0,-121.0,,0,1256400.0,0.0,0.0,0.0,Consumer credit,-115,
1604,233157,5716435,Active,currency 1,-48,0,1045.0,,,0,58500.0,52456.5,0.0,0.0,Credit card,-7,
1605,233157,5716436,Active,currency 1,-306,0,31172.0,,,0,315000.0,117067.5,0.0,0.0,Credit card,-304,
1606,233157,5716437,Active,currency 1,-89,0,276.0,,,0,254700.0,236335.5,0.0,0.0,Consumer credit,-52,
1607,233157,5716439,Closed,currency 1,-1794,0,13.0,-1351.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-1220,
1608,233157,5716442,Closed,currency 1,-1359,0,467.0,-1035.0,0.0,0,252000.0,,,0.0,Consumer credit,-1035,
1609,233157,5716443,Closed,currency 1,-405,0,,-82.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-82,
1610,271120,5716444,Active,currency 1,-495,0,1335.0,,0.0,0,675000.0,556025.535,0.0,0.0,Consumer credit,-7,
1611,271120,5716445,Active,currency 1,-495,0,10465.0,,0.0,0,67500.0,0.0,67500.0,0.0,Credit card,-41,
1612,414503,5716447,Closed,currency 1,-1139,0,-954.0,-939.0,,0,35361.0,0.0,0.0,0.0,Consumer credit,-691,
1613,414503,5716448,Closed,currency 1,-1056,0,-994.0,-970.0,,0,89208.0,0.0,0.0,0.0,Consumer credit,-714,
1614,414503,5716449,Closed,currency 1,-1472,0,-1287.0,-1276.0,,0,48573.0,0.0,0.0,0.0,Consumer credit,-722,
1615,414503,5716450,Closed,currency 1,-1528,0,-1345.0,-1345.0,,0,25213.5,0.0,0.0,0.0,Consumer credit,-1339,
1616,414503,5716451,Closed,currency 1,-1471,0,-1287.0,-1287.0,,0,48573.0,0.0,,0.0,Consumer credit,-1067,
1617,414503,5716452,Closed,currency 1,-957,0,-246.0,-245.0,,0,72000.0,0.0,,0.0,Credit card,-241,
1618,414503,5716453,Closed,currency 1,-1138,0,-954.0,-954.0,0.0,0,35362.44,0.0,0.0,0.0,Consumer credit,-954,
1619,414503,5716454,Closed,currency 1,-1055,0,-688.0,-993.0,0.0,0,89210.7,,,0.0,Consumer credit,-993,
1620,414503,5716456,Active,currency 1,-55,0,131.0,,0.0,0,31387.5,26824.5,0.0,0.0,Consumer credit,-23,
1621,125316,5716457,Active,currency 1,-811,0,284.0,,,0,207000.0,85846.5,0.0,0.0,Consumer credit,-7,
1622,125316,5716458,Closed,currency 1,-721,0,-540.0,-514.0,,0,22500.0,0.0,,0.0,Consumer credit,-514,
1623,125316,5716459,Closed,currency 1,-503,0,-142.0,-423.0,,0,45000.0,0.0,,0.0,Microloan,-423,
1624,125316,5716460,Active,currency 1,-273,0,823.0,,,0,270450.0,239620.5,,0.0,Consumer credit,-30,
1625,427199,5716461,Closed,currency 1,-2831,0,-2648.0,-2645.0,,0,35059.5,0.0,0.0,0.0,Consumer credit,-789,
1626,427199,5716462,Closed,currency 1,-2830,0,-2648.0,-2648.0,,0,35059.5,0.0,,0.0,Consumer credit,-1095,
1627,427199,5716464,Closed,currency 1,-2729,0,-2637.0,-2637.0,0.0,0,19723.5,0.0,0.0,0.0,Consumer credit,-2636,
1628,428046,5716465,Closed,currency 1,-1618,0,-1468.0,-926.0,,0,39991.5,,,0.0,Consumer credit,-923,
1629,428046,5716466,Closed,currency 1,-1063,0,-729.0,-674.0,,0,101970.0,,,0.0,Consumer credit,-671,
1630,428046,5716467,Active,currency 1,-378,0,,,,0,90000.0,,,0.0,Credit card,-377,
1631,428046,5716468,Active,currency 1,-378,0,1448.0,,,0,900000.0,,,0.0,Consumer credit,-11,
1632,428046,5716469,Closed,currency 1,-1513,0,-1324.0,-1324.0,0.0,0,28656.0,0.0,0.0,0.0,Consumer credit,-1324,
1633,439662,5716470,Closed,currency 1,-855,0,-805.0,-805.0,,0,27918.0,0.0,0.0,0.0,Consumer credit,-626,
1634,439662,5716471,Closed,currency 1,-2606,0,-2056.0,-2054.0,,0,225000.0,,,0.0,Consumer credit,-2054,
1635,439662,5716472,Closed,currency 1,-2161,0,-335.0,-572.0,,0,2617614.0,0.0,,0.0,Car loan,-572,
1636,439662,5716473,Closed,currency 1,-771,0,-415.0,-414.0,,0,13500.0,0.0,,0.0,Credit card,-409,
1637,439662,5716475,Closed,currency 1,-655,0,-471.0,-464.0,209.52,0,52624.665,0.0,0.0,0.0,Consumer credit,-458,
1638,323380,5716476,Closed,currency 1,-750,0,345.0,-324.0,,0,3375000.0,0.0,0.0,0.0,Consumer credit,-267,
1639,323380,5716477,Closed,currency 1,-915,0,-549.0,-549.0,,0,918000.0,0.0,0.0,0.0,Consumer credit,-267,
1640,323380,5716478,Closed,currency 1,-1897,0,-1532.0,-1532.0,,0,1500345.0,,,0.0,Car loan,-1522,
1641,323380,5716479,Closed,currency 1,-625,0,-504.0,-504.0,,0,444942.0,0.0,,0.0,Consumer credit,-493,
1642,323380,5716480,Closed,currency 1,-273,0,-148.0,-177.0,,0,235246.5,0.0,,0.0,Consumer credit,-164,
1643,323380,5716481,Active,currency 1,-31,0,1065.0,,,0,3442500.0,3442500.0,,0.0,Car loan,-30,
1644,323380,5716482,Closed,currency 1,-2268,0,-2086.0,-2039.0,556600.5,0,2700000.0,,,0.0,Consumer credit,-2039,
1645,323380,5716483,Closed,currency 1,-440,0,110.0,-321.0,21816.0,0,1350000.0,,,0.0,Consumer credit,-321,
1646,367428,5716484,Closed,currency 1,-1849,0,-1666.0,-926.0,,0,22495.5,,,0.0,Consumer credit,-923,
1647,367428,5716485,Closed,currency 1,-886,0,-520.0,-548.0,0.0,0,89100.0,0.0,0.0,0.0,Consumer credit,-548,
1648,367428,5716486,Active,currency 1,-15,0,1446.0,,0.0,0,607500.0,607500.0,0.0,0.0,Consumer credit,-14,
1649,341504,5716487,Active,currency 1,-285,0,,,,0,270000.0,345361.5,0.0,0.0,Credit card,-6,
1650,341504,5716488,Active,currency 1,-282,0,82.0,,0.0,0,169146.0,44737.74,0.0,0.0,Consumer credit,-7,
1651,279601,5716490,Active,currency 1,-191,0,1635.0,,,0,589500.0,567990.0,0.0,0.0,Consumer credit,-59,
1652,279601,5716492,Closed,currency 1,-1429,0,-1064.0,-1064.0,0.0,0,80100.0,0.0,0.0,0.0,Consumer credit,-1064,
1653,279601,5716493,Closed,currency 1,-518,0,-153.0,-153.0,0.0,0,119206.665,0.0,0.0,0.0,Consumer credit,-150,
1654,279601,5716494,Active,currency 1,-491,0,,,9636.75,0,209250.0,171639.0,37607.535,0.0,Credit card,-24,
1655,362780,5716495,Closed,currency 1,-2709,0,-2495.0,-2524.0,0.0,0,38650.5,0.0,0.0,0.0,Consumer credit,-2518,
1656,362780,5716496,Active,currency 1,-2610,0,-1488.0,,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-631,
1657,362780,5716497,Closed,currency 1,-2672,0,-2488.0,-2564.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-477,
1658,362780,5716500,Closed,currency 1,-2560,0,-733.0,-1591.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-477,
1659,362780,5716501,Active,currency 1,-677,0,673.0,,,0,270000.0,179968.5,0.0,0.0,Credit card,-29,
1660,362780,5716502,Active,currency 1,-1154,0,673.0,,,0,909000.0,447754.5,0.0,0.0,Consumer credit,-29,
1661,362780,5716503,Active,currency 1,-616,0,1210.0,,,0,1471500.0,1151937.0,0.0,0.0,Consumer credit,-29,
1662,362780,5716504,Closed,currency 1,-1452,0,-1178.0,-1177.0,,0,88195.5,0.0,,0.0,Consumer credit,-1177,
1663,115963,5716506,Active,currency 1,-338,0,1008.0,,,0,112500.0,110430.0,0.0,0.0,Credit card,-47,
1664,115963,5716507,Active,currency 1,-328,0,1133.0,,,0,450000.0,356265.0,0.0,0.0,Consumer credit,-24,
1665,115963,5716508,Active,currency 1,-1569,0,-1203.0,,,0,119614.5,,,0.0,Consumer credit,-1343,
1666,115963,5716509,Closed,currency 1,-1344,0,-793.0,-793.0,,0,181030.5,0.0,,0.0,Consumer credit,-793,
1667,159671,5716510,Closed,currency 1,-1124,0,-28.0,-27.0,,0,391500.0,0.0,0.0,0.0,Consumer credit,-27,
1668,159671,5716513,Active,currency 1,-2812,0,-2264.0,,,0,135000.0,,,0.0,Consumer credit,-2261,
1669,159671,5716514,Active,currency 1,-2228,0,-1504.0,,,0,360000.0,,,0.0,Consumer credit,-1505,
1670,159671,5716515,Closed,currency 1,-1532,0,-439.0,-412.0,,0,630000.0,,,0.0,Consumer credit,-406,
1671,159671,5716516,Active,currency 1,-743,0,351.0,,,0,491265.0,,,0.0,Consumer credit,-8,
1672,159671,5716517,Active,currency 1,-1996,0,216.0,,,0,135000.0,115357.5,,0.0,Credit card,-7,
1673,159671,5716518,Closed,currency 1,-1734,0,-212.0,-209.0,0.0,0,225000.0,,,0.0,Consumer credit,-209,
1674,159671,5716519,Active,currency 1,-1339,0,488.0,,5508.0,0,293850.0,,,0.0,Consumer credit,-44,
1675,159671,5716520,Active,currency 1,-666,0,1160.0,,8541.0,0,333450.0,,,0.0,Consumer credit,-44,
1676,159671,5716521,Active,currency 1,-635,0,10271.0,,0.0,0,121500.0,,,0.0,Credit card,-37,
1677,159671,5716522,Active,currency 1,-210,0,1616.0,,0.0,0,988200.0,,,0.0,Consumer credit,-29,
1678,196473,5716523,Closed,currency 1,-2828,0,-2463.0,-2455.0,,0,135000.0,0.0,0.0,0.0,Credit card,-2431,
1679,196473,5716524,Active,currency 1,-254,0,4773.0,,,0,675000.0,693783.0,,0.0,Credit card,-13,
1680,196473,5716526,Closed,currency 1,-1221,0,-915.0,-903.0,6404.94,0,70564.5,0.0,0.0,0.0,Consumer credit,-903,
1681,400020,5716527,Active,currency 1,-182,0,31172.0,,,0,36000.0,10566.0,0.0,0.0,Credit card,-178,
1682,400020,5716528,Active,currency 1,-182,0,,,0.0,0,0.0,35940.375,0.0,0.0,Credit card,-26,
1683,157270,5716529,Closed,currency 1,-2347,0,-2021.0,-2021.0,,0,91840.5,0.0,0.0,0.0,Consumer credit,-2008,
1684,157270,5716530,Closed,currency 1,-1874,0,-1807.0,-926.0,,0,135000.0,,,0.0,Consumer credit,-923,
1685,157270,5716531,Active,currency 1,-219,0,1608.0,,0.0,0,675000.0,511981.29,0.0,0.0,Consumer credit,-9,
1686,365363,5716534,Closed,currency 1,-1601,0,225.0,-230.0,,0,1299033.0,0.0,,0.0,Car loan,-230,
1687,182924,5716535,Closed,currency 1,-995,0,-811.0,-757.0,,0,47034.0,0.0,0.0,0.0,Consumer credit,-688,
1688,182924,5716536,Closed,currency 1,-994,0,-811.0,-781.0,,0,47034.0,0.0,,0.0,Consumer credit,-780,
1689,182924,5716537,Closed,currency 1,-267,0,-85.0,-85.0,0.0,0,14535.0,0.0,0.0,0.0,Consumer credit,-83,
1690,145447,5716539,Active,currency 1,-2863,0,-1761.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-611,
1691,145447,5716541,Closed,currency 1,-1171,0,-805.0,-835.0,,0,100570.5,0.0,0.0,0.0,Consumer credit,-835,
1692,145447,5716542,Closed,currency 1,-1345,0,-1163.0,-1163.0,,0,37687.5,0.0,0.0,0.0,Consumer credit,-1162,
1693,145447,5716543,Closed,currency 1,-2380,0,-2198.0,-2198.0,0.0,0,17505.0,0.0,0.0,0.0,Consumer credit,-2198,
1694,145447,5716544,Closed,currency 1,-1545,0,-1316.0,-1316.0,0.0,0,26698.5,0.0,0.0,0.0,Consumer credit,-1316,
1695,233505,5716545,Active,currency 1,-1092,0,-58.0,,,0,225000.0,214123.5,0.0,0.0,Credit card,-59,
1696,233505,5716546,Active,currency 1,-217,0,1609.0,,,0,281250.0,,,0.0,Consumer credit,-30,
1697,233505,5716547,Active,currency 1,-776,0,338.0,,,0,112500.0,,,0.0,Credit card,-8,
1698,233505,5716548,Active,currency 1,-383,0,1443.0,,,0,506250.0,,,0.0,Consumer credit,-12,
1699,224087,5716549,Closed,currency 1,-891,0,204.0,-342.0,,0,237150.0,0.0,0.0,0.0,Consumer credit,-301,
1700,224087,5716551,Closed,currency 1,-1785,0,-689.0,-891.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-477,
1701,224087,5716552,Closed,currency 1,-1947,0,-851.0,-1423.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-477,
1702,224087,5716553,Active,currency 1,-1423,0,735.0,,,0,270000.0,0.0,0.0,0.0,Credit card,-29,
1703,224087,5716554,Closed,currency 1,-2185,0,-1930.0,-926.0,,0,42912.0,,,0.0,Consumer credit,-923,
1704,224087,5716555,Closed,currency 1,-790,0,306.0,-649.0,0.0,0,561780.0,0.0,0.0,0.0,Consumer credit,-635,
1705,224087,5716556,Closed,currency 1,-656,0,1170.0,-362.0,0.0,0,360000.0,,,0.0,Consumer credit,-362,
1706,214041,5716557,Active,currency 1,-58,0,64.0,,,0,30276.0,23193.0,0.0,0.0,Consumer credit,-26,
1707,214041,5716558,Closed,currency 1,-527,0,-329.0,-391.0,0.0,0,23512.5,0.0,0.0,0.0,Consumer credit,-391,
1708,214041,5716559,Active,currency 1,-393,0,729.0,,0.0,0,225000.0,186071.76,0.0,0.0,Consumer credit,-33,
1709,341261,5716561,Active,currency 1,-175,0,1664.0,,0.0,0,1125000.0,1088599.5,0.0,0.0,Consumer credit,-24,
1710,248811,5716562,Closed,currency 1,-2543,0,-2234.0,-2234.0,,0,85837.5,0.0,0.0,0.0,Consumer credit,-2219,
1711,248811,5716563,Closed,currency 1,-2473,0,-2172.0,-2158.0,,0,109350.0,,,0.0,Consumer credit,-2158,
1712,248811,5716564,Closed,currency 1,-2256,0,-1897.0,-1897.0,,0,72864.0,,,0.0,Credit card,-1897,
1713,248811,5716565,Closed,currency 1,-1408,0,-1231.0,-1231.0,,0,51385.5,,,0.0,Consumer credit,-1231,
1714,248811,5716566,Closed,currency 1,-1751,0,-1202.0,-926.0,,0,135000.0,,,0.0,Consumer credit,-923,
1715,248811,5716568,Closed,currency 1,-974,0,-609.0,-588.0,,0,23148.0,,,0.0,Consumer credit,-582,
1716,248811,5716569,Closed,currency 1,-1129,0,-401.0,-385.0,,0,228820.5,,,0.0,Consumer credit,-379,
1717,248811,5716570,Closed,currency 1,-614,0,-250.0,-228.0,,0,188086.5,,,0.0,Consumer credit,-218,
1718,248811,5716571,Active,currency 1,-245,0,484.0,,,0,200628.0,,,0.0,Consumer credit,-8,
1719,248811,5716572,Active,currency 1,-653,0,77.0,,,0,351279.0,,,0.0,Consumer credit,-8,
1720,248811,5716573,Closed,currency 1,-2804,0,-2500.0,-2500.0,0.0,0,106200.0,0.0,0.0,0.0,Consumer credit,-2498,
1721,248811,5716574,Closed,currency 1,-1636,0,-1451.0,-1451.0,0.0,0,102960.0,0.0,0.0,0.0,Consumer credit,-1451,
1722,248811,5716576,Active,currency 1,-43,0,141.0,,0.0,0,79186.5,79186.5,0.0,0.0,Consumer credit,-9,
1723,238710,5716577,Closed,currency 1,-1802,0,-1528.0,-1518.0,0.0,0,85941.0,0.0,0.0,0.0,Consumer credit,-1518,
1724,312908,5716580,Closed,currency 1,-2331,0,-505.0,-1605.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-16,
