,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1270,2155520,420287,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1271,1545178,230305,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,226.62,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1272,1470317,343441,-2,0.0,720000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1273,2506224,405361,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
1274,2508725,416893,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1275,2496860,421458,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1276,2346294,168563,-3,1559.61,67500,0.0,0.0,0.0,0.0,4050.0,4050.0,4050.0,0.0,2231.775,2903.94,0.0,0,0.0,0.0,116.0,Active,0,0
1277,1748402,378184,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1278,1192358,212579,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1279,2153300,413953,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,511.965,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1280,1689188,395736,-7,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1281,2541452,383150,-1,0.0,675000,0.0,0.0,0.0,0.0,0.0,306.9,306.9,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1282,1769067,245388,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1283,2204292,424817,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,182.295,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
1284,1870926,316983,-6,0.0,180000,0.0,0.0,0.0,0.0,1582.83,1681.02,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,75.0,Active,0,0
1285,1182807,112604,-6,0.0,202500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1286,2179179,375201,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1287,1994013,247686,-2,91228.185,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,88346.655,91228.185,91228.185,0.0,0,0.0,0.0,92.0,Active,0,0
1288,1581728,251123,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,469.44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Active,0,0
1289,1230140,175986,-6,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1290,2785337,205507,-4,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Completed,0,0
1291,1895290,399039,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1292,1467740,266091,-6,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1293,2659192,423711,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Completed,0,0
1294,2464737,180052,-5,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Completed,0,0
1295,2063204,103579,-3,223468.155,900000,0.0,0.0,0.0,0.0,25344.81,148500.0,136130.355,220392.72,223468.155,223468.155,0.0,0,0.0,0.0,19.0,Active,0,0
1296,2506141,239532,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,69.0,Completed,0,0
1297,1890041,376485,-2,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1298,1537287,407857,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1299,1561306,345595,-5,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1300,1150592,220226,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1301,2243953,339347,-2,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1302,1999143,202070,-4,121312.845,180000,0.0,0.0,0.0,0.0,5429.43,5850.0,5850.0,116238.69,121312.845,121312.845,0.0,0,0.0,0.0,5.0,Active,0,0
1303,1798365,410024,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1304,1276934,342502,-1,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1305,1045616,269523,-7,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1306,2442642,200074,-3,0.0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1307,1920375,101505,-1,137597.445,135000,0.0,1893.195,0.0,1893.195,6979.545,6750.0,6750.0,134734.05,137597.445,137597.445,0.0,7,0.0,7.0,11.0,Active,7,0
1308,1684712,211232,-6,0.0,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1309,2162353,391416,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,319.59,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1310,1007639,432913,-1,0.0,427500,0.0,0.0,0.0,0.0,0.0,1269.315,1269.315,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
1311,1289935,244358,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Completed,0,0
1312,1941937,270847,-7,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1313,1817365,103001,-6,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1314,1219296,397466,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1315,1405231,443843,-3,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1316,2792470,121202,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1317,2228623,307952,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1318,1235608,313862,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,87.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
1319,2001471,164845,-4,0.0,382500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1320,2605963,368656,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,286.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1321,2332865,131984,-5,0.0,900000,0.0,0.0,0.0,0.0,0.0,758.745,758.745,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1322,1652914,283271,-7,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1323,2203898,381020,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,172.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1324,1110853,190743,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,130.815,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,64.0,Active,0,0
1325,2273297,224843,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,572.985,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
1326,2090740,306736,-5,79607.925,90000,0.0,0.0,0.0,0.0,4500.0,5625.0,5625.0,66036.96,79607.925,79607.925,0.0,0,0.0,0.0,100.0,Active,0,0
1327,2661260,454885,-5,180650.61,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,175075.65,180650.61,180650.61,0.0,0,0.0,0.0,92.0,Active,0,0
1328,1060766,153704,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,38.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
1329,2037229,226639,-7,0.0,630000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1330,1835530,316407,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1331,1417453,265072,-7,0.0,135000,0.0,0.0,0.0,0.0,0.0,256.095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1332,2418461,112820,-1,0.0,180000,0.0,0.0,0.0,0.0,0.0,109.215,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
1333,1664287,170819,-1,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1334,1464703,192365,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1335,1768499,398680,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,23.58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1336,1950189,204126,-5,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Completed,0,0
1337,1036157,158494,-7,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1338,1411947,435895,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Completed,0,0
1339,2154339,260846,-3,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1340,1117389,226022,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1341,1764889,449545,-6,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1342,2331964,449047,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,102.555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1343,2426957,200697,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,765.945,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1344,1031797,297446,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1345,1384778,390427,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,719.145,719.145,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1346,1991539,406050,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1347,2085902,246049,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Completed,0,0
1348,1639590,142650,-7,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1349,1826168,432560,-7,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.0,Completed,0,0
1350,2000841,278825,-7,0.0,157500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1351,2173309,405605,-4,0.0,450000,0.0,0.0,0.0,0.0,0.0,3.915,3.915,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
1352,1896019,213602,-1,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1353,1008580,312844,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1354,2286439,109798,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,239.895,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1355,1519759,370022,-6,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1356,1916211,295045,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1357,2627857,214375,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,4699.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
1358,2462329,119813,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,4699.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
1359,2307127,432988,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,138.24,138.24,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
1360,2717132,286656,-5,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1361,2119317,213285,-5,0.0,427500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1362,1906319,409954,-2,0.0,427500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1363,1944493,101111,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Completed,0,0
1364,2069226,175948,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,13667.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.0,Active,0,0
1365,1208559,288656,-7,0.0,585000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1366,2293320,248856,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,219.96,219.96,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1367,2029484,329723,-2,679477.635,675000,56250.0,59512.5,0.0,3262.5,32034.42,36000.0,36000.0,664200.945,677907.135,677907.135,1.0,2,0.0,1.0,5.0,Active,0,0
1368,2660503,171360,-7,0.0,67500,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1369,1515258,296274,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,11.925,11.925,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1370,1797765,344613,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1371,1570263,374075,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Completed,0,0
1372,1861279,354942,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,99.945,99.945,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1373,1605240,273927,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1374,1421176,374082,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Completed,0,0
1375,1537588,295488,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,189.36,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1376,2707866,358884,-6,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1377,2115422,370944,-3,229560.255,270000,0.0,0.0,0.0,0.0,16200.0,18000.0,18000.0,220362.66,229560.255,229560.255,0.0,0,0.0,0.0,106.0,Active,0,0
1378,2314029,104480,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1379,1776434,365764,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,845.595,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1380,1951960,397989,-6,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Completed,0,0
1381,2701384,232036,-5,277.02,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.02,277.02,0.0,0,0.0,0.0,39.0,Active,1676,0
1382,1690943,425545,-3,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1383,1589482,366542,-7,0.0,180000,0.0,0.0,0.0,0.0,2250.0,6093.0,6093.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1384,2729417,231901,-2,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1385,2292999,203769,-6,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1386,1412530,369419,-7,0.0,900000,0.0,0.0,0.0,0.0,0.0,585.36,585.36,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1387,1780455,302856,-7,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1388,2014729,400923,-7,0.0,247500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1389,1835378,247448,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,225.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1390,2235609,198261,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,9538.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
1391,2513362,277076,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1392,1818750,123196,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Completed,0,0
1393,2110685,216381,-1,41120.325,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,34085.25,41120.325,41120.325,0.0,0,0.0,0.0,95.0,Active,0,0
1394,1870913,380379,-5,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Completed,0,0
1395,1331257,403986,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1396,1818214,239585,-5,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1397,1150552,444069,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1398,1161629,361131,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,216.495,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
1399,2788871,109763,-1,59600.295,67500,0.0,4500.0,0.0,4500.0,3375.0,4725.0,4725.0,57368.655,59600.295,59600.295,0.0,1,0.0,1.0,85.0,Active,0,0
1400,2671314,365824,-5,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Completed,0,0
1401,1211202,314159,-2,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Completed,0,0
1402,1640863,313150,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Completed,0,0
1403,1567747,176741,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1404,2356724,234240,-7,171159.39,180000,0.0,5313.6,0.0,5313.6,9231.885,11250.0,11250.0,167450.985,171159.39,171159.39,0.0,5,0.0,5.0,6.0,Active,0,0
1405,1024758,208238,-6,0.0,270000,0.0,0.0,0.0,0.0,13369.635,1257.39,15.345,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1406,2770993,242444,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,925.245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
1407,1744020,338645,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Completed,0,0
1408,2226245,338137,-7,121694.85,180000,36000.0,36000.0,0.0,0.0,4171.455,4500.0,4500.0,114272.91,118573.965,118573.965,1.0,1,0.0,0.0,3.0,Active,0,0
1409,2404889,219698,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Completed,0,0
1410,1874746,456043,-5,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1411,2237928,419684,-5,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1412,2390467,305746,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1413,1540733,244962,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,113.085,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
1414,1007388,384693,-3,0.0,112500,0.0,0.0,0.0,0.0,0.0,254.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
1415,1488207,187267,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1416,1449457,197375,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1417,1121824,186548,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,77.985,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1418,1614214,337847,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1419,2260946,220729,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,576.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1420,1890077,433022,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1421,1095797,443664,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1422,1152262,329388,-7,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1423,1340006,436083,-7,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1424,1133756,339057,-3,0.0,180000,0.0,0.0,0.0,0.0,0.0,115.245,115.245,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1425,1060558,100048,-2,27302.4,225000,27000.0,27000.0,0.0,0.0,0.0,1458.27,1458.27,25541.73,25956.9,25956.9,1.0,1,0.0,0.0,17.0,Active,0,0
1426,1776470,392519,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1427,1361819,326672,-6,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Completed,0,0
1428,1672678,128587,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1429,1376801,269610,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,4.275,4.275,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1430,2504474,334196,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,38.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,66.0,Active,0,0
1431,2028147,219560,-3,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Completed,0,0
1432,2108352,415991,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1433,2181961,399756,-2,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1434,2842877,298065,-3,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1435,2642556,227702,-4,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1436,2142440,121379,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1437,2085064,419122,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1438,2677080,215194,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Completed,0,0
1439,2074145,294106,-5,173721.96,180000,0.0,5130.765,0.0,5130.765,9204.03,12375.18,12375.18,167610.735,173721.96,173721.96,0.0,4,0.0,4.0,6.0,Active,0,0
1440,1940256,445852,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1441,1968427,140049,-7,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1442,1163691,444478,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Completed,0,0
1443,1299175,218247,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,191.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1444,2344590,242248,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1445,1155945,416879,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1446,2119011,430676,-7,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1447,1375467,290367,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Completed,0,0
